transaction_id,transaction_date,transaction_time,store_id,store_name,region,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,payment_method,customer_id,customer_segment,sales_person_id,promotion_code
TXNE4474F41B8D1,2023-11-27,06:21:20,ST010,Harveyfurt Mall,Central,PRD1800,Lipstick,Beauty,2,275.34,550.68,10,55.07,495.61,Debit Card,CUST89037,VIP,EMP228,WELCOME15
TXNB5EEBD64EB52,2024-07-23,06:21:20,ST015,West Audreyland Mall,South,PRD5821,Biography,Books,4,411.08,1644.32,0,0.0,1644.32,Credit Card,CUST43816,Standard,EMP464,
TXNA02C3BB1223F,2025-05-06,06:21:20,ST007,East Seanborough Mall,North,PRD4572,Doll,Toys,4,341.84,1367.36,0,0.0,1367.36,Cash,CUST94715,Budget,EMP264,
TXN063141DBEB99,2025-01-30,06:21:20,ST004,Lake Michaelberg Mall,South,PRD8004,Lamp,Home & Garden,2,82.8,165.6,20,33.12,132.48,Digital Wallet,CUST77075,Standard,EMP942,SAVE10
TXN53344AF4AD64,2024-08-15,06:21:20,ST019,Lake Kristieborough Mall,North,PRD8637,Building Blocks,Toys,1,437.01,437.01,15,65.55,371.46,Digital Wallet,CUST42405,Budget,EMP624,BULK5
TXNE707AABF4122,2024-01-12,06:21:20,ST009,Chavezfurt Mall,North,PRD4213,Plant Pot,Home & Garden,2,248.99,497.98,15,74.7,423.28,Digital Wallet,CUST63116,Standard,EMP614,
TXN153F068EEA6C,2023-10-31,06:21:20,ST014,Timothychester Mall,North,PRD6453,Car Tire,Automotive,3,432.0,1296.0,10,129.6,1166.4,Cash,CUST35594,Budget,EMP478,WELCOME15
TXN90E58F95D536,2025-06-25,06:21:20,ST005,Welchhaven Mall,South,PRD4857,Building Blocks,Toys,5,139.2,696.0,15,104.4,591.6,Credit Card,CUST89526,VIP,EMP820,
TXND138BEDD6F2B,2024-07-20,06:21:20,ST009,Chavezfurt Mall,North,PRD5902,Remote Car,Toys,1,228.87,228.87,5,11.44,217.43,Debit Card,CUST21160,Budget,EMP679,SUMMER20
TXNFA039804B33A,2024-01-23,06:21:20,ST009,Chavezfurt Mall,North,PRD7576,Dress,Clothing,3,363.88,1091.64,0,0.0,1091.64,Digital Wallet,CUST61036,Standard,EMP418,BULK5
TXNF2FD230636BE,2024-08-17,06:21:20,ST002,Boltonmouth Mall,North,PRD3603,Car Cover,Automotive,3,21.07,63.21,10,6.32,56.89,Digital Wallet,CUST93442,VIP,EMP909,
TXN3B2AA3A577EE,2024-08-25,06:21:20,ST014,Timothychester Mall,North,PRD1819,Technical Manual,Books,4,467.62,1870.48,5,93.52,1776.96,Digital Wallet,CUST96363,VIP,EMP684,WELCOME15
TXN1F0D21B4C1E3,2024-07-07,06:21:20,ST001,Port Jessica Mall,North,PRD2613,Hat,Clothing,5,23.8,119.0,10,11.9,107.1,Cash,CUST13029,VIP,EMP273,SAVE10
TXN15ACB637A491,2024-05-27,06:21:20,ST012,Campbellfurt Mall,North,PRD9176,Lipstick,Beauty,1,143.25,143.25,0,0.0,143.25,Credit Card,CUST77288,Standard,EMP677,
TXN628D34C15D0D,2023-10-06,06:21:20,ST003,Rodriguezhaven Mall,East,PRD3938,Plant Pot,Home & Garden,2,312.91,625.82,0,0.0,625.82,Cash,CUST15867,Premium,EMP901,SUMMER20
TXN8B656C92C0B0,2024-11-07,06:21:20,ST015,West Audreyland Mall,South,PRD6692,Magazine,Books,2,312.28,624.56,0,0.0,624.56,Cash,CUST52205,Standard,EMP346,
TXN922297043C2F,2024-02-22,06:21:20,ST020,Lake Gary Mall,Central,PRD6133,Tablet,Electronics,4,179.02,716.08,10,71.61,644.47,Digital Wallet,CUST81327,Budget,EMP390,
TXN57C13068C3F4,2024-09-08,06:21:20,ST007,East Seanborough Mall,North,PRD9913,Yoga Mat,Sports,2,390.65,781.3,20,156.26,625.04,Cash,CUST64313,Budget,EMP167,
TXND4C4742F69DE,2023-09-26,06:21:20,ST010,Harveyfurt Mall,Central,PRD3258,Bicycle,Sports,5,107.92,539.6,0,0.0,539.6,Cash,CUST21691,Standard,EMP142,
TXNCF80D65F4E4D,2023-10-03,06:21:20,ST009,Chavezfurt Mall,North,PRD4298,Nail Polish,Beauty,3,404.23,1212.69,0,0.0,1212.69,Cash,CUST93731,Standard,EMP995,
TXN59F6803C6B04,2024-12-22,06:21:20,ST007,East Seanborough Mall,North,PRD1695,Floor Mats,Automotive,2,149.51,299.02,5,14.95,284.07,Digital Wallet,CUST24553,Standard,EMP951,BULK5
TXN0605314DAAB9,2024-01-24,06:21:20,ST001,Port Jessica Mall,North,PRD3702,Jacket,Clothing,4,335.92,1343.68,20,268.74,1074.94,Debit Card,CUST18785,VIP,EMP572,BULK5
TXN736F92977D8D,2023-12-08,06:21:20,ST001,Port Jessica Mall,North,PRD3527,Hat,Clothing,5,403.19,2015.95,0,0.0,2015.95,Debit Card,CUST80997,Standard,EMP508,WELCOME15
TXNACF1507448F5,2023-08-20,06:21:20,ST012,Campbellfurt Mall,North,PRD4928,Curtains,Home & Garden,4,307.99,1231.96,10,123.2,1108.76,Cash,CUST65454,Budget,EMP376,
TXNA2D8E1BEE7B6,2023-10-24,06:21:20,ST010,Harveyfurt Mall,Central,PRD7401,Dumbbell,Sports,4,350.04,1400.16,20,280.03,1120.13,Debit Card,CUST87572,VIP,EMP266,
TXN8643F0F58153,2023-08-31,06:21:20,ST017,East Ann Mall,Central,PRD1943,Lamp,Home & Garden,3,484.24,1452.72,5,72.64,1380.08,Debit Card,CUST19216,VIP,EMP748,
TXN1E67624717D1,2023-10-30,06:21:20,ST001,Port Jessica Mall,North,PRD4133,Biography,Books,5,31.75,158.75,0,0.0,158.75,Cash,CUST72817,Standard,EMP633,BULK5
TXNB95F74B5EC90,2024-04-17,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4710,Board Game,Toys,1,22.03,22.03,15,3.3,18.73,Debit Card,CUST37927,Standard,EMP555,
TXNEE4BDD1AE165,2024-07-06,06:21:20,ST018,North Erika Mall,Central,PRD7376,Dumbbell,Sports,1,430.96,430.96,10,43.1,387.86,Digital Wallet,CUST78306,Standard,EMP341,SUMMER20
TXN3B013D601E3B,2025-02-24,06:21:20,ST011,Amberfort Mall,West,PRD2833,Remote Car,Toys,2,23.34,46.68,0,0.0,46.68,Cash,CUST98939,Budget,EMP410,BULK5
TXNB6892D1B262E,2024-06-26,06:21:20,ST005,Welchhaven Mall,South,PRD7003,Car Charger,Automotive,1,228.83,228.83,0,0.0,228.83,Credit Card,CUST82006,VIP,EMP114,SAVE10
TXNA68D8F20A9F9,2024-02-04,06:21:20,ST015,West Audreyland Mall,South,PRD1895,Hat,Clothing,4,170.82,683.28,20,136.66,546.62,Debit Card,CUST55140,Budget,EMP866,BULK5
TXN4BD83DE22F9F,2025-02-06,06:21:20,ST003,Rodriguezhaven Mall,East,PRD3882,Basketball,Sports,1,480.97,480.97,5,24.05,456.92,Credit Card,CUST45953,Premium,EMP840,
TXNC1D558D506C9,2025-05-30,06:21:20,ST017,East Ann Mall,Central,PRD8436,Engine Oil,Automotive,1,36.85,36.85,5,1.84,35.01,Debit Card,CUST88045,Budget,EMP937,SUMMER20
TXN5EADD68760AB,2024-08-13,06:21:20,ST014,Timothychester Mall,North,PRD9091,Jeans,Clothing,2,237.02,474.04,0,0.0,474.04,Digital Wallet,CUST95882,Standard,EMP312,SAVE10
TXN03942ECBFB0E,2024-01-23,06:21:20,ST015,West Audreyland Mall,South,PRD3855,Action Figure,Toys,4,220.41,881.64,20,176.33,705.31,Credit Card,CUST31526,VIP,EMP392,
TXN51D5B0A2417B,2023-11-23,06:21:20,ST010,Harveyfurt Mall,Central,PRD3901,Yoga Mat,Sports,3,292.78,878.34,10,87.83,790.51,Cash,CUST62148,Budget,EMP507,
TXNA7F02EC808E8,2025-03-29,06:21:20,ST011,Amberfort Mall,West,PRD5979,Bed Sheet,Home & Garden,5,26.11,130.55,20,26.11,104.44,Cash,CUST19841,Budget,EMP610,
TXNE8726626E607,2024-03-14,06:21:20,ST007,East Seanborough Mall,North,PRD6715,GPS Device,Automotive,4,382.81,1531.24,5,76.56,1454.68,Digital Wallet,CUST48287,Budget,EMP656,
TXN018FEB8A9182,2024-06-28,06:21:20,ST014,Timothychester Mall,North,PRD9137,GPS Device,Automotive,5,185.47,927.35,10,92.74,834.61,Digital Wallet,CUST10586,Budget,EMP220,
TXN7756C25E7A23,2024-08-22,06:21:20,ST015,West Audreyland Mall,South,PRD7775,Headphones,Electronics,5,367.55,1837.75,20,367.55,1470.2,Cash,CUST54185,Premium,EMP201,
TXNF0BB78A06E5C,2025-05-31,06:21:20,ST020,Lake Gary Mall,Central,PRD7763,Tablet,Electronics,2,438.02,876.04,10,87.6,788.44,Digital Wallet,CUST10364,Budget,EMP993,
TXN76659CF0042A,2024-05-08,06:21:20,ST016,Port Michael Mall,South,PRD1771,Hair Dryer,Beauty,5,184.98,924.9,20,184.98,739.92,Cash,CUST62091,VIP,EMP959,
TXNE7514B246B6C,2025-05-18,06:21:20,ST017,East Ann Mall,Central,PRD5845,Foundation,Beauty,2,257.22,514.44,0,0.0,514.44,Credit Card,CUST64726,Standard,EMP881,
TXN9A7C270E0B84,2023-08-14,06:21:20,ST020,Lake Gary Mall,Central,PRD2800,Sofa,Home & Garden,2,98.45,196.9,5,9.85,187.05,Debit Card,CUST39388,Premium,EMP278,
TXN2192FC75587D,2025-07-02,06:21:20,ST013,West Reginaldfort Mall,North,PRD4989,Biography,Books,2,450.03,900.06,15,135.01,765.05,Cash,CUST22572,Budget,EMP623,
TXN2357D5B013F2,2025-04-09,06:21:20,ST003,Rodriguezhaven Mall,East,PRD6387,Floor Mats,Automotive,3,338.48,1015.44,5,50.77,964.67,Cash,CUST58457,Standard,EMP847,SUMMER20
TXND29BFF0F6651,2024-03-29,06:21:20,ST017,East Ann Mall,Central,PRD2090,Dumbbell,Sports,3,289.54,868.62,20,173.72,694.9,Digital Wallet,CUST87383,Budget,EMP328,BULK5
TXN3F7804BC4BB2,2025-08-12,06:21:20,ST005,Welchhaven Mall,South,PRD2297,Board Game,Toys,5,360.59,1802.95,10,180.3,1622.65,Debit Card,CUST10919,Premium,EMP167,
TXN4123102ADF06,2025-01-03,06:21:20,ST015,West Audreyland Mall,South,PRD2303,Children Book,Books,2,385.41,770.82,0,0.0,770.82,Cash,CUST89591,VIP,EMP344,
TXN543C75BC26B5,2023-09-09,06:21:20,ST011,Amberfort Mall,West,PRD7381,T-Shirt,Clothing,1,148.1,148.1,10,14.81,133.29,Credit Card,CUST91061,VIP,EMP764,
TXND63A80D36E87,2023-09-11,06:21:20,ST016,Port Michael Mall,South,PRD5288,Building Blocks,Toys,3,390.51,1171.53,5,58.58,1112.95,Cash,CUST56872,Budget,EMP272,
TXNB36EBC5F24C7,2024-06-15,06:21:20,ST017,East Ann Mall,Central,PRD4063,Sofa,Home & Garden,3,408.69,1226.07,20,245.21,980.86,Digital Wallet,CUST52013,Budget,EMP683,
TXN73770F666A56,2024-12-02,06:21:20,ST011,Amberfort Mall,West,PRD6092,Engine Oil,Automotive,3,27.07,81.21,10,8.12,73.09,Credit Card,CUST53855,Premium,EMP720,
TXN694EE8AF7597,2024-03-10,06:21:20,ST015,West Audreyland Mall,South,PRD7210,Car Cover,Automotive,4,490.88,1963.52,15,294.53,1668.99,Credit Card,CUST99360,VIP,EMP194,WELCOME15
TXN470EDC379B40,2025-04-06,06:21:20,ST007,East Seanborough Mall,North,PRD9879,Fiction Novel,Books,3,409.97,1229.91,5,61.5,1168.41,Cash,CUST82955,Standard,EMP488,SUMMER20
TXN101842FA2124,2024-08-16,06:21:20,ST006,Jenniferchester Mall,South,PRD7704,Building Blocks,Toys,4,236.88,947.52,0,0.0,947.52,Debit Card,CUST27886,VIP,EMP713,
TXNDF82805E7E42,2024-08-31,06:21:20,ST009,Chavezfurt Mall,North,PRD9580,Hair Dryer,Beauty,5,24.03,120.15,0,0.0,120.15,Debit Card,CUST75186,VIP,EMP227,
TXN788B7E356035,2024-02-03,06:21:20,ST003,Rodriguezhaven Mall,East,PRD5240,Dumbbell,Sports,2,23.29,46.58,20,9.32,37.26,Cash,CUST86854,VIP,EMP697,
TXN4FBBA104A60A,2024-12-06,06:21:20,ST009,Chavezfurt Mall,North,PRD6670,Bicycle,Sports,5,138.06,690.3,5,34.52,655.78,Digital Wallet,CUST36271,Standard,EMP588,
TXN502BF914FF67,2025-01-19,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9662,Children Book,Books,2,368.87,737.74,15,110.66,627.08,Digital Wallet,CUST10356,Premium,EMP674,
TXN33CC5A6B519F,2025-05-19,06:21:20,ST008,New Daniel Mall,Central,PRD6337,T-Shirt,Clothing,2,400.22,800.44,20,160.09,640.35,Debit Card,CUST37323,Standard,EMP196,
TXN7CD706927CF3,2024-01-31,06:21:20,ST015,West Audreyland Mall,South,PRD3368,Fiction Novel,Books,1,337.89,337.89,0,0.0,337.89,Digital Wallet,CUST75958,VIP,EMP890,
TXNE9FA280275C9,2024-04-15,06:21:20,ST017,East Ann Mall,Central,PRD1670,Bicycle,Sports,4,382.14,1528.56,20,305.71,1222.85,Credit Card,CUST35163,Standard,EMP276,BULK5
TXN0FFAD27ACF33,2024-01-06,06:21:20,ST010,Harveyfurt Mall,Central,PRD6211,Sofa,Home & Garden,3,264.34,793.02,5,39.65,753.37,Credit Card,CUST89131,VIP,EMP627,BULK5
TXN92D3E21CB8DD,2023-11-22,06:21:20,ST019,Lake Kristieborough Mall,North,PRD5766,Perfume,Beauty,3,243.15,729.45,0,0.0,729.45,Debit Card,CUST97636,Budget,EMP737,
TXN3ED727833CAD,2023-08-29,06:21:20,ST010,Harveyfurt Mall,Central,PRD9168,Bed Sheet,Home & Garden,2,75.22,150.44,0,0.0,150.44,Credit Card,CUST26305,Standard,EMP972,
TXN2C064CAE5284,2023-11-19,06:21:20,ST016,Port Michael Mall,South,PRD4672,Tennis Racket,Sports,3,112.71,338.13,0,0.0,338.13,Credit Card,CUST54747,VIP,EMP687,
TXN9618F6BB8A50,2025-08-07,06:21:20,ST008,New Daniel Mall,Central,PRD9528,Jacket,Clothing,2,130.51,261.02,10,26.1,234.92,Credit Card,CUST40492,VIP,EMP612,
TXNBEEF1E668034,2024-01-27,06:21:20,ST011,Amberfort Mall,West,PRD7855,Smartphone,Electronics,2,310.47,620.94,15,93.14,527.8,Cash,CUST47716,VIP,EMP279,
TXN2BB216176144,2024-09-11,06:21:20,ST002,Boltonmouth Mall,North,PRD3243,Car Tire,Automotive,4,90.42,361.68,20,72.34,289.34,Credit Card,CUST27395,Budget,EMP110,
TXN56D606082204,2025-06-16,06:21:20,ST010,Harveyfurt Mall,Central,PRD7371,Skincare Set,Beauty,3,337.23,1011.69,5,50.58,961.11,Debit Card,CUST85371,Standard,EMP219,SAVE10
TXNF7DE48DAFE82,2024-07-19,06:21:20,ST004,Lake Michaelberg Mall,South,PRD7176,Camera,Electronics,1,127.51,127.51,10,12.75,114.76,Cash,CUST13546,Standard,EMP939,
TXNC264F4D97F50,2025-02-03,06:21:20,ST019,Lake Kristieborough Mall,North,PRD5554,Children Book,Books,5,135.72,678.6,10,67.86,610.74,Digital Wallet,CUST28454,Budget,EMP401,
TXN4732F41CCFA2,2024-01-11,06:21:20,ST016,Port Michael Mall,South,PRD3057,Tablet,Electronics,3,395.57,1186.71,10,118.67,1068.04,Credit Card,CUST68689,Budget,EMP521,
TXN9FBBC6D2135B,2024-05-03,06:21:20,ST013,West Reginaldfort Mall,North,PRD5932,Tablet,Electronics,3,59.44,178.32,10,17.83,160.49,Cash,CUST49998,VIP,EMP810,WELCOME15
TXN9DF3D9186329,2024-06-25,06:21:20,ST011,Amberfort Mall,West,PRD9369,Dress,Clothing,2,165.37,330.74,20,66.15,264.59,Digital Wallet,CUST49058,VIP,EMP425,BULK5
TXN678BDD70ABC0,2025-04-30,06:21:20,ST009,Chavezfurt Mall,North,PRD5812,Running Shoes,Sports,2,490.79,981.58,15,147.24,834.34,Debit Card,CUST20019,Standard,EMP710,
TXNCF78BEBD4B3A,2024-11-03,06:21:20,ST009,Chavezfurt Mall,North,PRD8990,Car Cover,Automotive,5,117.21,586.05,5,29.3,556.75,Digital Wallet,CUST73401,Standard,EMP866,WELCOME15
TXN6B52CBAD4272,2023-12-16,06:21:20,ST005,Welchhaven Mall,South,PRD6199,Puzzle,Toys,2,136.12,272.24,5,13.61,258.63,Credit Card,CUST36681,Standard,EMP381,SAVE10
TXN80DAA144DB51,2024-06-03,06:21:20,ST006,Jenniferchester Mall,South,PRD3395,Engine Oil,Automotive,2,487.58,975.16,15,146.27,828.89,Credit Card,CUST68267,Budget,EMP170,
TXN5EAF7623A2DA,2024-08-01,06:21:20,ST002,Boltonmouth Mall,North,PRD3641,Tennis Racket,Sports,1,429.39,429.39,5,21.47,407.92,Debit Card,CUST88087,VIP,EMP566,
TXN36EFECEA2023,2024-08-29,06:21:20,ST001,Port Jessica Mall,North,PRD4099,Sofa,Home & Garden,5,177.32,886.6,20,177.32,709.28,Digital Wallet,CUST57933,Budget,EMP798,SAVE10
TXN0648BF936536,2024-10-12,06:21:20,ST003,Rodriguezhaven Mall,East,PRD2639,Yoga Mat,Sports,5,305.77,1528.85,10,152.88,1375.97,Credit Card,CUST82977,Budget,EMP883,
TXN15CD86D52CAC,2025-08-05,06:21:20,ST004,Lake Michaelberg Mall,South,PRD5428,Shoes,Clothing,1,401.51,401.51,20,80.3,321.21,Debit Card,CUST83578,Premium,EMP608,BULK5
TXN1ABDC14D4039,2024-04-10,06:21:20,ST001,Port Jessica Mall,North,PRD6229,Cookbook,Books,4,135.05,540.2,5,27.01,513.19,Cash,CUST34651,Budget,EMP300,
TXN8CE6747074D8,2025-03-13,06:21:20,ST004,Lake Michaelberg Mall,South,PRD5430,Floor Mats,Automotive,5,227.96,1139.8,0,0.0,1139.8,Credit Card,CUST84069,Standard,EMP289,
TXNC41348C721FA,2024-05-23,06:21:20,ST002,Boltonmouth Mall,North,PRD8529,Bicycle,Sports,1,310.33,310.33,0,0.0,310.33,Debit Card,CUST24626,VIP,EMP297,
TXN43E9BE398BE4,2024-06-09,06:21:20,ST017,East Ann Mall,Central,PRD6009,Running Shoes,Sports,4,384.8,1539.2,5,76.96,1462.24,Cash,CUST72930,Standard,EMP959,
TXN83975FB7F359,2023-09-12,06:21:20,ST005,Welchhaven Mall,South,PRD6993,Car Tire,Automotive,1,456.25,456.25,5,22.81,433.44,Digital Wallet,CUST91189,VIP,EMP714,
TXN2D50EE89FB1B,2024-01-11,06:21:20,ST019,Lake Kristieborough Mall,North,PRD8712,Fiction Novel,Books,5,419.67,2098.35,5,104.92,1993.43,Debit Card,CUST46828,Budget,EMP767,
TXN454361B95D69,2024-02-10,06:21:20,ST013,West Reginaldfort Mall,North,PRD6827,Headphones,Electronics,5,295.62,1478.1,0,0.0,1478.1,Debit Card,CUST80835,Standard,EMP187,
TXN092643FA71E5,2025-03-15,06:21:20,ST017,East Ann Mall,Central,PRD7646,GPS Device,Automotive,5,184.85,924.25,15,138.64,785.61,Cash,CUST17385,Premium,EMP647,
TXN41390B05BF0C,2024-08-29,06:21:20,ST001,Port Jessica Mall,North,PRD1968,Biography,Books,2,238.72,477.44,15,71.62,405.82,Credit Card,CUST97211,Standard,EMP327,
TXNE9506DBFA6C8,2024-01-01,06:21:20,ST012,Campbellfurt Mall,North,PRD1316,Doll,Toys,1,22.01,22.01,0,0.0,22.01,Debit Card,CUST60585,VIP,EMP868,
TXNF77C60272AFB,2024-12-08,06:21:20,ST019,Lake Kristieborough Mall,North,PRD9989,Cookbook,Books,4,496.93,1987.72,5,99.39,1888.33,Cash,CUST69117,Premium,EMP862,
TXN1F1C9B258C18,2024-05-15,06:21:20,ST003,Rodriguezhaven Mall,East,PRD3889,Building Blocks,Toys,4,121.17,484.68,0,0.0,484.68,Credit Card,CUST32811,Premium,EMP648,
TXN477A747B9B8B,2024-10-03,06:21:20,ST005,Welchhaven Mall,South,PRD3283,Tennis Racket,Sports,3,414.44,1243.32,0,0.0,1243.32,Credit Card,CUST36945,Premium,EMP153,
TXN0750A6565758,2024-01-17,06:21:20,ST001,Port Jessica Mall,North,PRD5830,Tennis Racket,Sports,3,28.16,84.48,15,12.67,71.81,Debit Card,CUST98668,Budget,EMP263,SAVE10
TXN005F07EBCC40,2025-03-25,06:21:20,ST010,Harveyfurt Mall,Central,PRD9098,Plant Pot,Home & Garden,4,174.97,699.88,10,69.99,629.89,Digital Wallet,CUST39168,Premium,EMP542,
TXN0ED9832AB58F,2024-06-13,06:21:20,ST020,Lake Gary Mall,Central,PRD4691,Puzzle,Toys,1,111.09,111.09,10,11.11,99.98,Cash,CUST46980,Standard,EMP953,WELCOME15
TXN0234F009F45C,2024-01-24,06:21:20,ST014,Timothychester Mall,North,PRD3742,Technical Manual,Books,4,434.79,1739.16,5,86.96,1652.2,Digital Wallet,CUST73155,VIP,EMP175,
TXN7B57D859BC82,2025-06-03,06:21:20,ST001,Port Jessica Mall,North,PRD3721,Car Charger,Automotive,3,404.33,1212.99,10,121.3,1091.69,Debit Card,CUST48567,Standard,EMP808,
TXN13EB8401CE6C,2025-04-16,06:21:20,ST005,Welchhaven Mall,South,PRD9722,Perfume,Beauty,3,151.6,454.8,15,68.22,386.58,Credit Card,CUST59209,Budget,EMP334,
TXNF7A759AB6F9D,2025-05-07,06:21:20,ST007,East Seanborough Mall,North,PRD8959,Lipstick,Beauty,3,426.73,1280.19,20,256.04,1024.15,Debit Card,CUST19056,Premium,EMP538,
TXN93C52F9EDA54,2024-08-04,06:21:20,ST008,New Daniel Mall,Central,PRD2506,Perfume,Beauty,5,305.46,1527.3,5,76.36,1450.94,Credit Card,CUST93778,Budget,EMP386,SUMMER20
TXN5BCBD359FAFA,2023-08-18,06:21:20,ST001,Port Jessica Mall,North,PRD1996,Dress,Clothing,3,114.7,344.1,15,51.62,292.48,Digital Wallet,CUST81835,Premium,EMP643,SAVE10
TXN867812621B51,2024-07-25,06:21:20,ST017,East Ann Mall,Central,PRD5307,Puzzle,Toys,2,219.31,438.62,10,43.86,394.76,Digital Wallet,CUST58897,VIP,EMP688,
TXN9DB1F18D7484,2025-08-11,06:21:20,ST005,Welchhaven Mall,South,PRD1947,Car Cover,Automotive,3,369.49,1108.47,5,55.42,1053.05,Cash,CUST37917,VIP,EMP642,
TXN7DF2EEF62BCC,2024-12-14,06:21:20,ST017,East Ann Mall,Central,PRD9650,Doll,Toys,3,296.74,890.22,15,133.53,756.69,Cash,CUST18091,VIP,EMP635,WELCOME15
TXNBD4A5EDAFDBE,2024-12-18,06:21:20,ST008,New Daniel Mall,Central,PRD6464,Plant Pot,Home & Garden,1,382.09,382.09,0,0.0,382.09,Credit Card,CUST81215,VIP,EMP549,
TXNC68B03FEB5DF,2025-04-14,06:21:20,ST004,Lake Michaelberg Mall,South,PRD4644,Biography,Books,1,424.6,424.6,20,84.92,339.68,Debit Card,CUST47146,VIP,EMP593,
TXN60644361FB39,2025-06-01,06:21:20,ST011,Amberfort Mall,West,PRD1332,Kitchen Set,Home & Garden,2,116.02,232.04,0,0.0,232.04,Credit Card,CUST29253,Budget,EMP989,
TXN5DF2E1733A4D,2024-09-11,06:21:20,ST003,Rodriguezhaven Mall,East,PRD8412,Dumbbell,Sports,5,425.16,2125.8,10,212.58,1913.22,Credit Card,CUST58003,Standard,EMP934,
TXNEEF358C3C2A0,2025-03-12,06:21:20,ST003,Rodriguezhaven Mall,East,PRD2066,Tennis Racket,Sports,2,345.16,690.32,0,0.0,690.32,Cash,CUST50863,VIP,EMP380,
TXN6EB50EF908FE,2025-05-11,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4462,Engine Oil,Automotive,3,44.78,134.34,0,0.0,134.34,Digital Wallet,CUST74627,Budget,EMP643,WELCOME15
TXN8C2D57095D59,2025-03-17,06:21:20,ST017,East Ann Mall,Central,PRD2497,Yoga Mat,Sports,5,140.42,702.1,0,0.0,702.1,Digital Wallet,CUST20172,Standard,EMP134,WELCOME15
TXNF025685AC666,2023-09-11,06:21:20,ST017,East Ann Mall,Central,PRD1935,Car Tire,Automotive,3,211.93,635.79,15,95.37,540.42,Digital Wallet,CUST72402,Standard,EMP587,
TXN70736331E194,2025-05-27,06:21:20,ST019,Lake Kristieborough Mall,North,PRD3775,Jacket,Clothing,2,229.24,458.48,20,91.7,366.78,Digital Wallet,CUST50570,VIP,EMP148,
TXN5F0DF1B7B114,2023-08-30,06:21:20,ST020,Lake Gary Mall,Central,PRD1026,Nail Polish,Beauty,4,240.62,962.48,0,0.0,962.48,Digital Wallet,CUST17215,Premium,EMP625,
TXN916434135BDE,2024-08-27,06:21:20,ST003,Rodriguezhaven Mall,East,PRD1052,Skincare Set,Beauty,5,14.26,71.3,0,0.0,71.3,Cash,CUST41938,VIP,EMP141,
TXN7F8FEB210120,2023-10-16,06:21:20,ST001,Port Jessica Mall,North,PRD2912,Smartphone,Electronics,2,377.64,755.28,5,37.76,717.52,Debit Card,CUST61873,Standard,EMP994,BULK5
TXN8C5E09D7F2B2,2023-09-25,06:21:20,ST002,Boltonmouth Mall,North,PRD9946,Action Figure,Toys,1,462.12,462.12,0,0.0,462.12,Credit Card,CUST59650,Standard,EMP908,
TXN8257DA9810BE,2025-04-07,06:21:20,ST013,West Reginaldfort Mall,North,PRD8812,T-Shirt,Clothing,4,223.82,895.28,20,179.06,716.22,Credit Card,CUST15199,Premium,EMP388,
TXNEA217DFA25A9,2023-11-03,06:21:20,ST008,New Daniel Mall,Central,PRD6944,Jacket,Clothing,2,283.73,567.46,5,28.37,539.09,Credit Card,CUST84372,VIP,EMP363,BULK5
TXNEA1BF4A5F5C6,2024-07-16,06:21:20,ST014,Timothychester Mall,North,PRD8941,Lipstick,Beauty,4,81.47,325.88,0,0.0,325.88,Credit Card,CUST30438,Budget,EMP359,BULK5
TXNA1ACA20C237F,2024-09-16,06:21:20,ST002,Boltonmouth Mall,North,PRD2370,Puzzle,Toys,2,355.99,711.98,5,35.6,676.38,Debit Card,CUST52676,Budget,EMP751,
TXNC6EB21CD3D5E,2024-07-18,06:21:20,ST020,Lake Gary Mall,Central,PRD5823,Car Cover,Automotive,3,10.97,32.91,5,1.65,31.26,Debit Card,CUST43008,Standard,EMP528,
TXN13EFE18B20AA,2024-08-31,06:21:20,ST004,Lake Michaelberg Mall,South,PRD9244,Lamp,Home & Garden,4,318.38,1273.52,10,127.35,1146.17,Digital Wallet,CUST75239,Premium,EMP964,
TXND39CFFE4D106,2024-02-28,06:21:20,ST005,Welchhaven Mall,South,PRD3134,Sofa,Home & Garden,1,206.3,206.3,5,10.32,195.98,Credit Card,CUST40815,Premium,EMP896,
TXN9AE5112F48E2,2024-11-16,06:21:20,ST015,West Audreyland Mall,South,PRD3914,Nail Polish,Beauty,3,160.54,481.62,5,24.08,457.54,Digital Wallet,CUST82697,Premium,EMP610,BULK5
TXNC66106C062A2,2023-10-16,06:21:20,ST020,Lake Gary Mall,Central,PRD7335,Tablet,Electronics,4,122.89,491.56,20,98.31,393.25,Digital Wallet,CUST61302,VIP,EMP875,SAVE10
TXN88F89F62970D,2025-03-17,06:21:20,ST006,Jenniferchester Mall,South,PRD2148,Lipstick,Beauty,5,426.01,2130.05,10,213.01,1917.04,Credit Card,CUST43687,VIP,EMP225,SUMMER20
TXNB766A2A998A3,2025-04-14,06:21:20,ST011,Amberfort Mall,West,PRD7668,Puzzle,Toys,5,425.86,2129.3,10,212.93,1916.37,Cash,CUST71312,VIP,EMP834,SAVE10
